Index,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,id,outlier
8092,54.0,83.0,100.0,100.0,89.0,94.0,38.0,87.0,38.0,70.0,77.0,34.0,42.0,0.0,0.0,19.0,8995.0,0
8093,100.0,100.0,60.0,96.0,23.0,68.0,0.0,33.0,17.0,0.0,69.0,7.0,75.0,38.0,22.0,37.0,8996.0,0
8094,0.0,87.0,65.0,67.0,100.0,32.0,78.0,0.0,40.0,30.0,60.0,66.0,80.0,100.0,4.0,94.0,8997.0,0
8095,18.0,100.0,80.0,95.0,90.0,61.0,52.0,26.0,26.0,0.0,100.0,16.0,79.0,32.0,0.0,36.0,8998.0,0
8096,0.0,94.0,70.0,100.0,83.0,85.0,67.0,43.0,56.0,0.0,35.0,9.0,33.0,29.0,100.0,34.0,9000.0,0
8097,0.0,73.0,27.0,97.0,90.0,100.0,86.0,73.0,66.0,49.0,100.0,25.0,68.0,0.0,31.0,9.0,9001.0,0
8098,93.0,55.0,78.0,100.0,28.0,94.0,49.0,67.0,93.0,75.0,100.0,29.0,60.0,2.0,0.0,0.0,9002.0,0
8099,0.0,98.0,51.0,98.0,100.0,100.0,74.0,65.0,50.0,28.0,40.0,0.0,44.0,39.0,96.0,47.0,9003.0,0
8100,20.0,63.0,40.0,98.0,44.0,100.0,40.0,63.0,40.0,25.0,0.0,1.0,20.0,1.0,100.0,0.0,9005.0,0
8101,70.0,98.0,0.0,89.0,60.0,61.0,100.0,26.0,49.0,0.0,12.0,31.0,46.0,68.0,81.0,100.0,9006.0,0
8102,11.0,95.0,46.0,96.0,100.0,100.0,67.0,71.0,35.0,39.0,18.0,0.0,0.0,29.0,39.0,30.0,9008.0,0
8103,94.0,100.0,73.0,92.0,59.0,66.0,99.0,93.0,100.0,82.0,89.0,44.0,50.0,16.0,0.0,0.0,9010.0,0
8104,81.0,92.0,29.0,100.0,11.0,78.0,72.0,82.0,100.0,70.0,94.0,31.0,60.0,1.0,0.0,0.0,9011.0,0
8105,0.0,79.0,39.0,100.0,82.0,90.0,53.0,57.0,86.0,49.0,100.0,17.0,57.0,0.0,14.0,13.0,9012.0,0
8106,24.0,80.0,0.0,45.0,16.0,0.0,79.0,13.0,100.0,58.0,75.0,100.0,16.0,74.0,12.0,28.0,9013.0,0
8107,10.0,81.0,51.0,100.0,92.0,73.0,80.0,31.0,51.0,0.0,0.0,24.0,38.0,39.0,100.0,38.0,9014.0,0
8108,0.0,89.0,76.0,100.0,95.0,88.0,66.0,48.0,58.0,8.0,34.0,0.0,17.0,27.0,100.0,33.0,9015.0,0
8109,57.0,88.0,4.0,100.0,0.0,63.0,63.0,33.0,100.0,0.0,28.0,14.0,49.0,52.0,91.0,87.0,9016.0,0
8110,0.0,100.0,17.0,94.0,71.0,87.0,51.0,49.0,32.0,11.0,8.0,0.0,24.0,22.0,100.0,35.0,9017.0,0
8111,61.0,79.0,57.0,100.0,100.0,93.0,65.0,68.0,94.0,46.0,77.0,18.0,27.0,0.0,0.0,16.0,9018.0,0
8112,6.0,67.0,31.0,100.0,66.0,91.0,48.0,52.0,17.0,19.0,0.0,0.0,50.0,3.0,100.0,3.0,9019.0,0
8113,31.0,100.0,0.0,69.0,0.0,27.0,37.0,0.0,87.0,11.0,100.0,51.0,71.0,85.0,23.0,85.0,9020.0,0
8114,36.0,86.0,91.0,100.0,61.0,91.0,21.0,65.0,58.0,48.0,100.0,27.0,59.0,4.0,0.0,0.0,9021.0,0
8115,0.0,63.0,34.0,43.0,58.0,12.0,59.0,0.0,34.0,30.0,21.0,62.0,51.0,88.0,100.0,100.0,9022.0,0
8116,100.0,97.0,26.0,100.0,66.0,60.0,89.0,18.0,8.0,0.0,0.0,31.0,62.0,65.0,77.0,98.0,9023.0,0
8117,13.0,68.0,27.0,100.0,56.0,86.0,34.0,44.0,0.0,9.0,0.0,0.0,50.0,0.0,100.0,8.0,9024.0,0
8118,0.0,86.0,46.0,100.0,88.0,77.0,78.0,36.0,51.0,0.0,11.0,26.0,45.0,37.0,100.0,42.0,9026.0,0
8119,26.0,81.0,55.0,100.0,69.0,75.0,68.0,62.0,100.0,46.0,78.0,16.0,36.0,0.0,0.0,16.0,9027.0,0
8120,100.0,100.0,48.0,87.0,15.0,60.0,6.0,26.0,35.0,0.0,74.0,18.0,44.0,45.0,0.0,29.0,9028.0,0
8121,100.0,55.0,42.0,50.0,29.0,81.0,75.0,100.0,96.0,69.0,82.0,33.0,51.0,3.0,0.0,0.0,9029.0,0
8122,3.0,62.0,28.0,94.0,39.0,100.0,41.0,60.0,36.0,22.0,0.0,0.0,50.0,7.0,100.0,13.0,9030.0,0
8123,100.0,100.0,68.0,89.0,50.0,67.0,32.0,46.0,23.0,23.0,25.0,0.0,48.0,2.0,0.0,2.0,9031.0,0
8124,16.0,81.0,48.0,100.0,75.0,80.0,36.0,62.0,89.0,49.0,100.0,19.0,53.0,0.0,0.0,3.0,9032.0,0
8125,100.0,100.0,58.0,82.0,26.0,53.0,6.0,21.0,38.0,0.0,88.0,15.0,57.0,36.0,0.0,29.0,9033.0,0
8126,18.0,82.0,22.0,100.0,39.0,68.0,27.0,30.0,0.0,1.0,23.0,8.0,67.0,0.0,100.0,20.0,9034.0,0
8127,8.0,94.0,71.0,100.0,39.0,96.0,6.0,71.0,60.0,71.0,100.0,35.0,55.0,0.0,0.0,16.0,9035.0,0
8128,77.0,83.0,100.0,100.0,61.0,93.0,87.0,83.0,93.0,52.0,83.0,12.0,40.0,0.0,0.0,18.0,9036.0,0
8129,96.0,75.0,82.0,100.0,55.0,79.0,96.0,86.0,100.0,56.0,89.0,18.0,48.0,0.0,0.0,2.0,9037.0,0
8130,96.0,70.0,76.0,100.0,46.0,73.0,98.0,69.0,100.0,64.0,98.0,24.0,52.0,0.0,0.0,2.0,9038.0,0
8131,78.0,100.0,21.0,80.0,49.0,44.0,95.0,76.0,91.0,80.0,100.0,34.0,62.0,0.0,0.0,13.0,9039.0,0
8132,24.0,100.0,10.0,59.0,49.0,35.0,21.0,0.0,2.0,21.0,0.0,64.0,46.0,85.0,100.0,87.0,9040.0,0
8133,15.0,97.0,66.0,100.0,72.0,64.0,54.0,20.0,34.0,0.0,0.0,37.0,52.0,40.0,100.0,45.0,9041.0,0
8134,33.0,75.0,51.0,100.0,63.0,71.0,36.0,31.0,0.0,0.0,4.0,16.0,52.0,15.0,100.0,17.0,9042.0,0
8135,0.0,95.0,44.0,100.0,66.0,70.0,48.0,35.0,24.0,0.0,2.0,22.0,42.0,35.0,100.0,38.0,9043.0,0
8136,100.0,100.0,67.0,84.0,34.0,62.0,10.0,38.0,0.0,11.0,42.0,0.0,32.0,24.0,1.0,20.0,9044.0,0
8137,93.0,100.0,47.0,99.0,55.0,75.0,100.0,84.0,96.0,62.0,86.0,21.0,47.0,0.0,0.0,3.0,9045.0,0
8138,15.0,58.0,0.0,19.0,33.0,0.0,71.0,18.0,100.0,52.0,93.0,93.0,54.0,100.0,15.0,85.0,9047.0,0
8139,22.0,85.0,61.0,100.0,99.0,79.0,61.0,54.0,74.0,42.0,100.0,15.0,52.0,0.0,0.0,13.0,9049.0,0
8140,38.0,96.0,40.0,57.0,61.0,16.0,5.0,0.0,0.0,36.0,50.0,68.0,100.0,100.0,56.0,96.0,9050.0,0
8141,22.0,57.0,50.0,98.0,61.0,100.0,56.0,50.0,35.0,10.0,0.0,2.0,52.0,6.0,100.0,0.0,9051.0,0
8142,93.0,77.0,49.0,100.0,19.0,73.0,72.0,68.0,90.0,63.0,100.0,20.0,58.0,0.0,0.0,10.0,9052.0,0
8143,35.0,90.0,100.0,100.0,39.0,88.0,11.0,55.0,62.0,64.0,89.0,36.0,57.0,4.0,0.0,0.0,9053.0,0
8144,38.0,92.0,100.0,100.0,52.0,94.0,15.0,58.0,69.0,72.0,94.0,35.0,58.0,0.0,0.0,2.0,9054.0,0
8145,55.0,93.0,81.0,100.0,73.0,72.0,77.0,51.0,100.0,28.0,70.0,8.0,32.0,0.0,0.0,9.0,9055.0,0
8146,100.0,82.0,29.0,97.0,14.0,62.0,60.0,22.0,0.0,0.0,27.0,39.0,99.0,72.0,77.0,100.0,9056.0,0
8147,2.0,78.0,35.0,100.0,88.0,85.0,47.0,58.0,100.0,50.0,98.0,15.0,43.0,0.0,0.0,23.0,9057.0,0
8148,4.0,64.0,32.0,98.0,38.0,100.0,40.0,62.0,40.0,23.0,0.0,0.0,32.0,4.0,100.0,4.0,9058.0,0
8149,100.0,100.0,41.0,89.0,8.0,59.0,2.0,23.0,46.0,0.0,88.0,23.0,43.0,43.0,0.0,24.0,9059.0,0
8150,0.0,97.0,60.0,100.0,42.0,99.0,5.0,69.0,44.0,59.0,100.0,43.0,69.0,0.0,0.0,13.0,9060.0,0
8151,35.0,96.0,42.0,100.0,16.0,65.0,7.0,28.0,44.0,0.0,100.0,16.0,62.0,35.0,0.0,22.0,9061.0,0
8152,5.0,94.0,0.0,76.0,17.0,100.0,78.0,98.0,100.0,91.0,84.0,57.0,72.0,23.0,65.0,0.0,9062.0,0
8153,0.0,93.0,33.0,100.0,43.0,51.0,35.0,0.0,3.0,22.0,12.0,48.0,55.0,59.0,100.0,64.0,9063.0,0
8154,39.0,76.0,64.0,100.0,89.0,81.0,66.0,50.0,100.0,34.0,91.0,6.0,41.0,0.0,0.0,18.0,9064.0,0
8155,0.0,94.0,6.0,100.0,44.0,100.0,39.0,63.0,19.0,29.0,24.0,0.0,63.0,5.0,100.0,17.0,9065.0,0
8156,37.0,90.0,19.0,57.0,66.0,43.0,40.0,5.0,0.0,0.0,21.0,50.0,52.0,90.0,100.0,100.0,9068.0,0
8157,0.0,40.0,35.0,58.0,67.0,80.0,100.0,100.0,86.0,78.0,68.0,52.0,49.0,27.0,38.0,0.0,9069.0,0
8158,14.0,78.0,56.0,100.0,88.0,80.0,71.0,41.0,36.0,12.0,0.0,0.0,49.0,12.0,100.0,7.0,9070.0,0
8159,0.0,98.0,45.0,100.0,70.0,95.0,57.0,48.0,55.0,0.0,23.0,25.0,50.0,34.0,100.0,38.0,9072.0,0
8160,16.0,78.0,53.0,100.0,81.0,76.0,53.0,46.0,94.0,46.0,100.0,15.0,44.0,0.0,0.0,14.0,9073.0,0
8161,16.0,100.0,10.0,57.0,64.0,35.0,25.0,0.0,0.0,31.0,5.0,80.0,39.0,96.0,100.0,94.0,9074.0,0
8162,100.0,100.0,63.0,98.0,38.0,91.0,42.0,66.0,77.0,56.0,60.0,34.0,30.0,16.0,0.0,0.0,9075.0,0
8163,97.0,63.0,77.0,100.0,32.0,79.0,72.0,63.0,96.0,67.0,100.0,23.0,56.0,0.0,0.0,4.0,9076.0,0
8164,57.0,100.0,30.0,77.0,8.0,53.0,0.0,28.0,10.0,4.0,60.0,0.0,100.0,16.0,62.0,24.0,9077.0,0
8165,100.0,100.0,58.0,92.0,22.0,68.0,0.0,39.0,8.0,7.0,55.0,0.0,74.0,28.0,34.0,48.0,9078.0,0
8166,91.0,100.0,48.0,99.0,60.0,83.0,100.0,84.0,99.0,47.0,87.0,13.0,44.0,0.0,0.0,2.0,9079.0,0
8167,0.0,79.0,33.0,100.0,63.0,82.0,44.0,49.0,14.0,22.0,19.0,1.0,59.0,1.0,100.0,0.0,9080.0,0
8168,100.0,78.0,64.0,100.0,44.0,72.0,52.0,35.0,44.0,0.0,0.0,2.0,18.0,36.0,67.0,56.0,9081.0,0
8169,28.0,81.0,44.0,54.0,92.0,34.0,54.0,1.0,0.0,0.0,18.0,45.0,45.0,86.0,100.0,100.0,9082.0,0
8170,83.0,90.0,100.0,100.0,42.0,82.0,9.0,55.0,73.0,62.0,77.0,27.0,32.0,0.0,0.0,13.0,9083.0,0
8171,44.0,85.0,93.0,100.0,100.0,92.0,45.0,81.0,51.0,68.0,93.0,36.0,50.0,0.0,0.0,17.0,9084.0,0
8172,39.0,90.0,4.0,68.0,0.0,20.0,41.0,0.0,84.0,24.0,100.0,70.0,67.0,100.0,23.0,80.0,9085.0,0
8173,21.0,74.0,43.0,100.0,52.0,64.0,32.0,28.0,0.0,6.0,22.0,3.0,61.0,0.0,100.0,1.0,9086.0,0
8174,24.0,70.0,42.0,100.0,100.0,100.0,72.0,69.0,66.0,54.0,92.0,26.0,45.0,0.0,0.0,2.0,9087.0,0
8175,58.0,81.0,90.0,100.0,100.0,96.0,58.0,86.0,38.0,67.0,67.0,36.0,39.0,0.0,0.0,10.0,9088.0,0
8176,0.0,38.0,31.0,56.0,67.0,77.0,100.0,100.0,93.0,91.0,72.0,62.0,58.0,32.0,58.0,0.0,9089.0,0
8177,14.0,68.0,56.0,100.0,75.0,97.0,68.0,60.0,64.0,22.0,0.0,4.0,18.0,0.0,100.0,3.0,9090.0,0
8178,26.0,88.0,0.0,58.0,4.0,17.0,54.0,0.0,96.0,28.0,100.0,69.0,63.0,100.0,12.0,86.0,9091.0,0
8179,46.0,85.0,42.0,100.0,52.0,73.0,32.0,41.0,0.0,16.0,21.0,7.0,62.0,0.0,100.0,17.0,9092.0,0
8180,24.0,80.0,38.0,100.0,90.0,93.0,58.0,66.0,64.0,48.0,100.0,25.0,56.0,6.0,0.0,0.0,9093.0,0
8181,0.0,92.0,52.0,62.0,100.0,32.0,79.0,0.0,15.0,10.0,42.0,42.0,82.0,74.0,61.0,100.0,9094.0,0
8182,28.0,89.0,64.0,100.0,100.0,92.0,79.0,71.0,59.0,51.0,68.0,27.0,39.0,9.0,0.0,0.0,9096.0,0
8183,77.0,100.0,30.0,79.0,0.0,40.0,11.0,0.0,64.0,8.0,100.0,42.0,98.0,85.0,46.0,95.0,9097.0,0
8184,100.0,100.0,57.0,92.0,24.0,87.0,0.0,58.0,33.0,57.0,66.0,42.0,48.0,13.0,8.0,0.0,9098.0,0
8185,40.0,70.0,1.0,38.0,0.0,0.0,61.0,9.0,95.0,43.0,100.0,83.0,59.0,100.0,28.0,65.0,9099.0,0
8186,0.0,68.0,40.0,78.0,76.0,100.0,88.0,91.0,88.0,68.0,88.0,45.0,88.0,22.0,100.0,0.0,9100.0,0
8187,0.0,77.0,33.0,100.0,55.0,77.0,38.0,42.0,11.0,12.0,2.0,0.0,51.0,8.0,100.0,8.0,9102.0,0
8188,0.0,78.0,19.0,95.0,58.0,100.0,92.0,89.0,100.0,67.0,92.0,44.0,81.0,21.0,67.0,0.0,9103.0,0
8189,32.0,77.0,52.0,100.0,91.0,90.0,79.0,61.0,100.0,38.0,95.0,11.0,43.0,0.0,0.0,17.0,9104.0,0
8190,0.0,65.0,42.0,81.0,88.0,100.0,100.0,91.0,85.0,68.0,67.0,46.0,50.0,23.0,42.0,0.0,9105.0,0
8191,90.0,100.0,52.0,84.0,17.0,55.0,0.0,22.0,42.0,0.0,100.0,8.0,72.0,30.0,13.0,25.0,9106.0,0
8192,38.0,50.0,49.0,98.0,59.0,100.0,56.0,50.0,34.0,7.0,0.0,9.0,52.0,4.0,100.0,0.0,9108.0,0
8193,0.0,35.0,44.0,64.0,61.0,100.0,61.0,48.0,31.0,10.0,0.0,0.0,54.0,2.0,100.0,1.0,9109.0,0
8194,100.0,100.0,65.0,89.0,35.0,63.0,9.0,34.0,0.0,2.0,44.0,0.0,55.0,25.0,7.0,19.0,9110.0,0
8195,38.0,100.0,73.0,98.0,71.0,69.0,78.0,46.0,100.0,20.0,77.0,0.0,38.0,0.0,0.0,6.0,9111.0,0
8196,17.0,97.0,89.0,100.0,48.0,96.0,21.0,70.0,59.0,67.0,100.0,36.0,63.0,0.0,0.0,16.0,9112.0,0
8197,16.0,100.0,0.0,55.0,64.0,39.0,46.0,0.0,12.0,15.0,0.0,63.0,29.0,96.0,100.0,98.0,9113.0,0
8198,12.0,69.0,88.0,84.0,100.0,100.0,71.0,80.0,47.0,60.0,29.0,40.0,12.0,19.0,0.0,0.0,9115.0,0
8199,100.0,99.0,68.0,100.0,47.0,74.0,52.0,52.0,81.0,42.0,63.0,14.0,30.0,0.0,0.0,16.0,9116.0,0
8200,80.0,100.0,37.0,76.0,10.0,50.0,0.0,22.0,39.0,0.0,100.0,13.0,68.0,37.0,2.0,46.0,9118.0,0
8201,100.0,100.0,55.0,93.0,12.0,66.0,0.0,29.0,30.0,0.0,84.0,15.0,72.0,48.0,10.0,46.0,9120.0,0
8202,40.0,89.0,28.0,61.0,58.0,28.0,23.0,0.0,0.0,24.0,6.0,63.0,45.0,92.0,100.0,100.0,9121.0,0
8203,77.0,96.0,0.0,100.0,21.0,61.0,90.0,30.0,62.0,0.0,12.0,24.0,56.0,62.0,100.0,100.0,9122.0,0
8204,29.0,71.0,50.0,100.0,70.0,77.0,41.0,49.0,0.0,28.0,7.0,18.0,51.0,4.0,100.0,0.0,9123.0,0
8205,4.0,65.0,14.0,100.0,24.0,66.0,16.0,28.0,0.0,1.0,34.0,0.0,66.0,0.0,100.0,0.0,9124.0,0
8206,40.0,97.0,2.0,65.0,0.0,9.0,51.0,0.0,94.0,46.0,100.0,100.0,38.0,95.0,14.0,44.0,9125.0,0
8207,42.0,97.0,27.0,86.0,0.0,40.0,26.0,0.0,86.0,13.0,100.0,59.0,65.0,100.0,5.0,93.0,9126.0,0
8208,4.0,85.0,64.0,100.0,96.0,72.0,68.0,34.0,44.0,0.0,100.0,31.0,87.0,44.0,0.0,41.0,9127.0,0
8209,0.0,46.0,49.0,68.0,72.0,100.0,68.0,88.0,64.0,55.0,55.0,22.0,9.0,1.0,100.0,0.0,9128.0,0
8210,0.0,71.0,47.0,85.0,100.0,100.0,100.0,81.0,84.0,61.0,66.0,41.0,47.0,20.0,31.0,0.0,9129.0,0
8211,100.0,100.0,52.0,83.0,16.0,58.0,0.0,31.0,16.0,5.0,84.0,0.0,66.0,23.0,7.0,24.0,9130.0,0
8212,30.0,70.0,57.0,100.0,57.0,80.0,62.0,45.0,54.0,12.0,0.0,2.0,43.0,2.0,100.0,0.0,9131.0,0
8213,19.0,97.0,72.0,100.0,68.0,73.0,30.0,51.0,81.0,42.0,100.0,17.0,54.0,2.0,0.0,0.0,9132.0,0
8214,46.0,69.0,93.0,73.0,81.0,100.0,55.0,81.0,100.0,62.0,93.0,22.0,48.0,7.0,0.0,0.0,9133.0,0
8215,82.0,73.0,74.0,100.0,32.0,75.0,73.0,38.0,78.0,0.0,0.0,2.0,34.0,33.0,100.0,60.0,9134.0,0
8216,21.0,57.0,43.0,100.0,44.0,79.0,36.0,30.0,0.0,2.0,5.0,3.0,53.0,1.0,100.0,0.0,9135.0,0
8217,90.0,100.0,55.0,85.0,17.0,58.0,0.0,26.0,35.0,0.0,100.0,5.0,87.0,33.0,22.0,36.0,9136.0,0
8218,0.0,93.0,42.0,100.0,67.0,55.0,52.0,0.0,10.0,2.0,11.0,27.0,55.0,36.0,100.0,39.0,9137.0,0
8219,4.0,89.0,0.0,73.0,23.0,99.0,87.0,100.0,100.0,88.0,79.0,59.0,59.0,29.0,44.0,0.0,9138.0,0
8220,41.0,90.0,72.0,100.0,86.0,75.0,60.0,50.0,100.0,35.0,89.0,10.0,44.0,0.0,0.0,5.0,9139.0,0
8221,17.0,94.0,0.0,66.0,11.0,93.0,63.0,100.0,100.0,98.0,81.0,64.0,62.0,29.0,47.0,0.0,9141.0,0
8222,6.0,95.0,75.0,100.0,81.0,65.0,48.0,27.0,41.0,0.0,100.0,24.0,70.0,45.0,0.0,49.0,9142.0,0
8223,96.0,64.0,100.0,100.0,50.0,99.0,15.0,68.0,0.0,31.0,22.0,0.0,47.0,27.0,14.0,25.0,9143.0,0
8224,11.0,75.0,26.0,100.0,46.0,81.0,28.0,46.0,0.0,17.0,21.0,19.0,59.0,0.0,100.0,11.0,9144.0,0
8225,0.0,93.0,64.0,100.0,100.0,80.0,91.0,50.0,80.0,20.0,68.0,0.0,22.0,20.0,87.0,28.0,9145.0,0
8226,22.0,80.0,0.0,35.0,32.0,0.0,87.0,22.0,100.0,69.0,61.0,100.0,18.0,65.0,9.0,19.0,9146.0,0
8227,0.0,87.0,32.0,100.0,55.0,79.0,51.0,48.0,33.0,21.0,25.0,0.0,62.0,0.0,100.0,4.0,9147.0,0
8228,89.0,77.0,57.0,100.0,19.0,73.0,0.0,36.0,19.0,0.0,67.0,5.0,100.0,35.0,83.0,67.0,9148.0,0
8229,22.0,91.0,3.0,65.0,65.0,51.0,54.0,0.0,0.0,2.0,9.0,55.0,28.0,100.0,100.0,99.0,9149.0,0
8230,100.0,98.0,100.0,100.0,71.0,83.0,50.0,66.0,36.0,50.0,21.0,33.0,0.0,16.0,7.0,0.0,9150.0,0
8231,100.0,99.0,68.0,100.0,32.0,70.0,10.0,35.0,20.0,0.0,76.0,4.0,59.0,31.0,0.0,23.0,9151.0,0
8232,11.0,100.0,16.0,66.0,27.0,32.0,0.0,0.0,14.0,28.0,64.0,59.0,100.0,92.0,39.0,97.0,9152.0,0
8233,29.0,88.0,77.0,100.0,81.0,74.0,47.0,51.0,100.0,49.0,98.0,20.0,56.0,0.0,0.0,4.0,9153.0,0
8234,0.0,68.0,54.0,81.0,92.0,100.0,100.0,85.0,95.0,63.0,90.0,42.0,87.0,21.0,85.0,0.0,9154.0,0
8235,34.0,81.0,30.0,59.0,100.0,51.0,90.0,14.0,22.0,0.0,0.0,43.0,20.0,92.0,90.0,100.0,9155.0,0
8236,3.0,90.0,54.0,100.0,100.0,90.0,82.0,70.0,64.0,49.0,72.0,28.0,62.0,9.0,0.0,0.0,9156.0,0
8237,20.0,85.0,61.0,100.0,100.0,93.0,67.0,69.0,82.0,44.0,93.0,18.0,48.0,4.0,0.0,0.0,9157.0,0
8238,23.0,86.0,62.0,100.0,71.0,71.0,41.0,43.0,0.0,24.0,7.0,17.0,52.0,7.0,100.0,0.0,9158.0,0
8239,65.0,97.0,70.0,100.0,39.0,66.0,24.0,28.0,55.0,0.0,100.0,19.0,53.0,34.0,0.0,21.0,9159.0,0
8240,100.0,100.0,55.0,93.0,20.0,71.0,0.0,43.0,4.0,11.0,45.0,0.0,68.0,24.0,33.0,42.0,9160.0,0
8241,92.0,93.0,50.0,100.0,41.0,65.0,88.0,79.0,100.0,74.0,91.0,29.0,53.0,0.0,0.0,4.0,9161.0,0
8242,20.0,87.0,100.0,100.0,80.0,83.0,40.0,66.0,20.0,49.0,0.0,33.0,0.0,15.0,100.0,0.0,9162.0,0
8243,100.0,100.0,100.0,92.0,67.0,77.0,33.0,62.0,33.0,46.0,33.0,30.0,0.0,15.0,0.0,0.0,9163.0,0
8244,84.0,100.0,52.0,90.0,13.0,57.0,2.0,19.0,58.0,0.0,100.0,25.0,46.0,44.0,0.0,19.0,9164.0,0
8245,30.0,85.0,0.0,47.0,9.0,5.0,66.0,0.0,100.0,36.0,100.0,79.0,56.0,100.0,39.0,60.0,9165.0,0
8246,39.0,51.0,76.0,82.0,100.0,100.0,71.0,65.0,44.0,31.0,0.0,1.0,29.0,0.0,97.0,2.0,9166.0,0
8247,80.0,100.0,42.0,78.0,12.0,46.0,0.0,10.0,56.0,0.0,100.0,22.0,61.0,49.0,8.0,33.0,9168.0,0
8248,47.0,66.0,50.0,100.0,92.0,98.0,78.0,55.0,47.0,18.0,0.0,0.0,46.0,19.0,100.0,0.0,9169.0,0
8249,6.0,95.0,53.0,100.0,72.0,68.0,63.0,33.0,43.0,0.0,0.0,20.0,43.0,40.0,100.0,48.0,9170.0,0
8250,28.0,94.0,100.0,100.0,100.0,96.0,22.0,90.0,15.0,58.0,86.0,51.0,65.0,0.0,0.0,8.0,9172.0,0
8251,38.0,67.0,44.0,100.0,85.0,96.0,71.0,58.0,40.0,24.0,0.0,7.0,43.0,17.0,100.0,0.0,9173.0,0
8252,31.0,49.0,91.0,77.0,59.0,100.0,0.0,73.0,25.0,41.0,100.0,57.0,71.0,36.0,37.0,0.0,9175.0,0
8253,0.0,96.0,52.0,100.0,72.0,90.0,57.0,46.0,63.0,0.0,23.0,24.0,49.0,37.0,100.0,43.0,9177.0,0
8254,0.0,100.0,40.0,96.0,49.0,51.0,42.0,5.0,20.0,0.0,3.0,36.0,51.0,39.0,100.0,42.0,9178.0,0
8255,0.0,81.0,54.0,71.0,81.0,100.0,11.0,97.0,29.0,74.0,100.0,82.0,84.0,41.0,83.0,0.0,9179.0,0
8256,20.0,93.0,1.0,47.0,9.0,0.0,63.0,0.0,100.0,38.0,100.0,84.0,45.0,100.0,0.0,70.0,9180.0,0
8257,99.0,83.0,58.0,100.0,27.0,67.0,78.0,65.0,100.0,84.0,86.0,41.0,55.0,4.0,0.0,0.0,9181.0,0
8258,100.0,100.0,59.0,88.0,23.0,59.0,0.0,28.0,19.0,0.0,81.0,9.0,56.0,26.0,3.0,15.0,9182.0,0
8259,100.0,100.0,60.0,90.0,26.0,62.0,0.0,31.0,12.0,0.0,62.0,4.0,60.0,33.0,9.0,36.0,9183.0,0
8260,100.0,60.0,82.0,100.0,22.0,89.0,33.0,44.0,47.0,0.0,0.0,1.0,26.0,42.0,93.0,62.0,9184.0,0
8261,0.0,100.0,40.0,94.0,60.0,63.0,50.0,26.0,33.0,0.0,19.0,32.0,59.0,40.0,100.0,48.0,9185.0,0
8262,43.0,78.0,68.0,40.0,55.0,1.0,0.0,0.0,18.0,37.0,65.0,65.0,100.0,99.0,45.0,100.0,9186.0,0
8263,82.0,94.0,18.0,100.0,28.0,65.0,68.0,30.0,34.0,0.0,0.0,24.0,47.0,56.0,100.0,86.0,9187.0,0
8264,100.0,81.0,67.0,100.0,22.0,81.0,0.0,47.0,7.0,13.0,52.0,0.0,67.0,30.0,22.0,45.0,9188.0,0
8265,0.0,64.0,25.0,90.0,77.0,100.0,76.0,69.0,51.0,39.0,18.0,12.0,43.0,0.0,100.0,4.0,9190.0,0
8266,100.0,66.0,68.0,45.0,49.0,71.0,80.0,100.0,95.0,67.0,78.0,30.0,45.0,0.0,0.0,3.0,9192.0,0
8267,67.0,92.0,0.0,93.0,16.0,57.0,100.0,29.0,78.0,0.0,14.0,25.0,43.0,64.0,67.0,100.0,9193.0,0
8268,33.0,70.0,46.0,100.0,59.0,80.0,34.0,48.0,1.0,21.0,0.0,2.0,50.0,0.0,100.0,6.0,9194.0,0
8269,19.0,72.0,42.0,99.0,100.0,100.0,88.0,71.0,57.0,53.0,79.0,23.0,42.0,0.0,0.0,15.0,9196.0,0
8270,31.0,100.0,1.0,70.0,0.0,29.0,35.0,0.0,82.0,23.0,100.0,62.0,85.0,99.0,31.0,93.0,9197.0,0
8271,63.0,90.0,100.0,100.0,62.0,84.0,42.0,58.0,82.0,46.0,79.0,17.0,42.0,3.0,0.0,0.0,9198.0,0
8272,20.0,80.0,46.0,95.0,100.0,100.0,80.0,76.0,86.0,50.0,99.0,23.0,53.0,7.0,0.0,0.0,9199.0,0
8273,5.0,63.0,21.0,100.0,49.0,76.0,33.0,34.0,0.0,0.0,5.0,6.0,53.0,2.0,100.0,8.0,9200.0,0
8274,63.0,67.0,74.0,100.0,99.0,80.0,73.0,39.0,35.0,7.0,0.0,3.0,51.0,4.0,100.0,0.0,9201.0,0
8275,2.0,66.0,0.0,30.0,18.0,0.0,58.0,6.0,88.0,32.0,100.0,65.0,83.0,95.0,43.0,100.0,9202.0,0
8276,0.0,57.0,39.0,75.0,81.0,96.0,100.0,100.0,85.0,74.0,72.0,48.0,55.0,23.0,43.0,0.0,9203.0,0
8277,0.0,81.0,33.0,100.0,52.0,79.0,36.0,49.0,12.0,22.0,7.0,0.0,53.0,4.0,100.0,7.0,9204.0,0
8278,0.0,59.0,39.0,78.0,75.0,100.0,100.0,98.0,83.0,74.0,69.0,49.0,56.0,25.0,61.0,0.0,9205.0,0
8279,4.0,65.0,28.0,100.0,38.0,100.0,36.0,61.0,38.0,22.0,0.0,0.0,42.0,5.0,100.0,8.0,9206.0,0
